0,1,2
KMREFAU,8194272,161
VVCQTQRZ,9276386,4
ZDOWNMC,5264009,17
UJP,8876040,36
ETG,1401107,184
CGCVRQRKO,4483933,100
XTUXPK,5610921,97
OGCRZZBMJN,7034198,11
WWAS,3237162,24
SJLOBY,1258557,145
ALZNMTW,8777647,87
QGUV,1512478,165
MHCUFULPZ,4536908,10
ZEPDEXZL,9248145,143
YIGO,2584195,47
ILLEESZEVY,6890482,23
XOGPXMYJRU,2693052,96
ZXCZ,7633553,128
BUUD,2459212,183
TFWTMTMK,5730392,76
BRBMT,3860573,87
TOXKET,8853112,113
SDSBAKALPP,3347512,24
OYCPQDHL,59215,14
ZUIKNICO,3610670,46
BAJPOKU,3395988,128
TFBGYGG,631438,193
REPMLSTWOB,8503818,189
KJWJD,7674069,156
TFEYPE,7227532,155
BMZJJBZXEP,498183,19
QZWA,801622,3
MVJ,1968382,149
CNOCNC,9244945,1
SGAZQOSJB,2965389,69
FETNQN,7467668,29
USBRUT,9198879,92
OKET,2610254,127
IMTSTOE,9643813,131
TMLCPQI,9946781,159
GMSK,7902070,149
SGSMHOG,7822599,115
QCUNIZDJ,7940694,36
XQV,1699091,116
DCP,4158542,115
UWJJG,5509902,105
ZNAM,2432650,6
NFLLPBRIP,6726400,187
AXHST,47614,172
NDCGZMP,1540808,24
PWJHVDS,8817253,197
ETHD,6866246,165
SCWKNZYF,8727260,198
WJUE,3792567,102
DZU,4737151,171
NIHTWCAC,2410738,37
DEAESMWHC,7315586,177
KGHOSBI,1413570,16
UDW,3957936,51
TXYVHA,9639637,78
CTJBKFAU,8238123,108
QIXPTX,504766,105
SBFCFIEVTA,2962378,20
SUDPHAN,8052417,53
BCMQG,879149,153
FVN,755966,106
LXNU,6508202,68
NTEQY,8061000,107
VDMBM,1215635,192
PLKTCZYUUJ,424194,145
BIJNGQY,5207233,64
WMYKBMAZU,6163391,101
SHAFGKHY,2667818,6
EPWTYKKE,894529,8
TYWMQSNZBM,1141260,181
NTWYAICVJ,4276055,91
JHRZQVPPY,690291,61
XOHVU,6670069,8
DMXV,6201004,178
VEDYRN,8817765,39
PMLAHHZVX,9687106,24
NUPG,4593612,87
FXTWTQFHVM,1197516,27
WZU,7874602,135
HUEKN,5218196,134
GXHWCPTQSM,3922637,91
KEGPDBRDBZ,9568825,17
VBSOZ,2353291,98
LXEYVNRU,8041439,24
BJUDZ,9994711,6
LDIPGSAF,1264692,15
IUDCLYNUKW,2015300,152
HXADRO,1924698,161
PINGSC,7324721,184
INOBLSAPBS,7766330,103
VUN,5603078,9
JZZNGLFG,1229882,196
IWQK,8191834,158
KRHTDVLT,9553389,138
CUXMHHNH,1949715,77
YYGKIWKXC,1661092,6
CUEN,570136,48
UVPFB,7185655,78
TYJN,5350414,183
GHYVPDP,8387852,172
FCAGUZJ,8011104,91
TRVUXTYQI,6425915,55
SYGFCJ,1633364,82
XSRWKKV,1407061,3
GQWXPBS,9150122,195
UTKVHRYRB,7929199,197
NSWDLWJ,6294155,38
ZFEDXPMWJD,9057967,148
QMV,7745461,188
CQFP,6640542,16
UUER,382460,83
QHQPPW,8823704,134
PZZAYX,3249980,65
SVVSRR,386239,164
DNUAVFS,2270855,128
ZZBSKDDCYO,1637634,125
CYVXYKAVSB,8576283,148
PRDQ,8148735,103
HEIBISRTZN,8383118,13
HQUUELSHPI,6161943,44
EINNZU,3138908,10
FAXKYH,3297673,43
UUK,7388282,117
BUIYNJ,2799461,184
EMMRY,8854872,127
ADMXMD,2838900,112
PBDXWMAN,1583926,26
YTIZVOYSHX,4481736,196
NTQHYKE,7115586,180
APLUKOU,3575215,11
NHLGCNZKPT,4529223,168
KRJZPII,4080816,186
TZRRXZIHNH,4401692,149
LDBTQU,1062922,59
WYFNALXGHL,6716986,22
KSCMUMAO,8671985,91
TVXOCIHDTV,6567673,129
XRBIKI,9276087,104
CRO,2830734,98
JWUGP,8255649,145
OTOVSZOOJW,7814769,63
LQT,5392739,122
EJCTM,6332570,157
WWVF,3079445,118
NEDMNCO,7233573,52
VFKNXEQHAB,3390386,43
WEFMVNXVZE,3469466,163
BUOOVZOIRV,2773298,29
LLCTB,1658472,140
QEZVBF,8733035,100
SBGDXNM,4933313,31
OTCU,7292694,62
PGKOCNMQXO,1508179,78
OMPJNZY,9905138,162
FVXBV,2109130,108
SFTQSRSO,4302271,73
QZZWSM,3233908,145
HDXDXXGA,9369477,80
PAHJUA,1106357,23
JTPLXINYX,5059845,159
YCDUUJQX,2936334,130
TQD,6864459,158
XTJGXYN,8577415,74
XVUJABSJ,8583346,84
LRMDI,5455327,76
VNZGWBAKOX,9185762,84
GEKNRIAQS,9666785,54
OUNNPOO,2224105,128
KUTLWTBU,2323761,194
NTO,5551064,123
BHBJKPV,752460,53
WAUNKNZDK,4120233,187
FYD,4199853,132
MLIYNNWWXH,9895060,42
WLXRJT,9404113,32
HQZ,3202797,62
JITOFYDJU,4682858,63
UGA,4661765,95
QZIJMPTCS,4739519,140
EKK,8815591,133
BOOA,76667,178
JPCTRTM,2214416,59
UYIMPARO,2709798,156
DUPZEHSXS,4396557,186
DUB,3841626,47
CGSCNI,9933093,182
WLNQIO,9614960,108
MFOKHYV,5906088,168
YJNDOI,1015008,143
PZBQVNN,1480672,114
NBDPETK,3481266,185
NBHVXCVJLO,9601362,187
NNUDUU,3142202,35
CECEW,6191903,127
RMWPDGJV,9054947,85
WUU,2645332,61
DXIEC,9599299,151
OFXEXNY,3335591,190
OCCRECAKJ,2028009,175
UADTNQMYO,5611693,199
UZQLABKZKA,9666098,59
QXPDKC,5772830,132
BLNIVTTEHX,7246807,139
GRJOUZUTC,3854903,105
FSAGP,691377,28
SQJKINPHCG,2704595,62
MWXPAAXTNU,2118808,24
OJU,2564332,117
JLXNKT,5504757,127
IHUQMEKNMH,6052534,123
XWVPZJY,9727310,1
OSDMBJ,4852400,39
VHXVPD,4587259,29
YJCOLXD,3232379,22
KSJU,8327190,59
YGTLPPJMM,2177734,158
ZYQJPPRU,5323941,86
QYUXPFXOO,7148557,84
KUHDTYIUOM,7553351,66
RRLHW,3745714,97
PCQHKHUR,2072929,28
CRXOWIGR,2677723,161
PENRAXWBV,5764397,91
WASO,1423139,8
NUJHCKZNK,6015785,43
HMFTWK,9154924,45
TDLVIK,7453506,92
JYQY,2621584,121
KPF,8622051,185
WYMFBZCZ,9380067,111
ZBB,1996080,149
KBJGJLLUX,5721362,186
ITTBV,3695115,29
OLQNVHJ,4409309,45
OOHNT,4769225,124
JIBGQP,8235678,154
PCUPIQ,8416167,111
LSLR,3108658,193
KURH,417297,143
UPENJIA,1103776,83
XWC,799627,93
UAWVRU,8687178,65
SAVZ,2231190,70
XGIDOY,5844496,150
RIH,1195925,2
YKQBBZVB,7625611,134
HPKBRBZX,9283599,142
IYDT,3628160,13
ZOSVTYMJ,8499189,132
WADAJZJOG,8668433,96
ISPQ,7746784,49
XUGVZC,7964766,56
BPI,7576375,153
VBFNOEAXYU,5008583,20
SYSARCE,750273,117
EJZI,1903110,23
VAI,950254,159
DPATTSYQRQ,4604065,156
UNV,3598065,168
CMZTRJDCVA,6277050,130
JVHBE,1656857,29
YCNSS,1776884,117
JRIAV,9450458,186
HCBR,3682644,142
EBP,9044881,180
BHVNOTTWYF,8406206,6
HIPIMIENF,5457198,24
KQCJPVBKGY,6855653,178
RKC,2154912,102
VJMUISBKI,2339746,181
UGVSZ,5968558,157
LCSPVQHMSV,8654375,120
GFL,6684505,160
LSQDLGTSMU,7531124,137
HRTNFOZO,1940543,89
ETCKNBM,6452461,185
OLPNXDLMHP,762911,104
LKVW,753886,41
GUPYAMXOTU,6615644,132
VTZSORMXZA,5229627,38
LXLPSANYQ,8824942,167
HPCQ,808380,14
QJV,6075091,139
ZAOXK,7226627,142
YKG,7531320,20
WPOBEBU,4850286,19
QFKUVHTG,9063904,90
NABO,3787239,5
JPFUK,7255009,79
XPVLB,4712749,157
VBLTWKGK,325840,132
TNYYQ,9268791,22
OTCEJ,1432823,7
GNXNTJYWFP,2049854,48
MDBC,8724018,90
YKVUX,56819,10
VFX,2261906,134
LXNJA,596564,1
QXITDJB,1406317,148
IAAPG,6483209,76
ZBRTEFX,7215007,120
EWTFKQHWO,9166200,156
EQGCFJ,7144028,196
TDFX,5331161,78
OGZLZW,434762,99
GMQD,5254774,65
AUMCQUSXEZ,8141385,7
VBJYNY,4767949,71
MFKMK,7907744,149
MBWYPZ,956068,63
BJYDQ,6554052,128
DWIIPZO,1552660,163
JYCBLRFH,6478730,119
XHOYQYI,2227609,13
ORAXQUFWJC,3522644,178
JYAIBQKQ,7337929,81
SUQWRFGDT,6026693,58
JNARKOSWU,4068634,8
JYC,3423919,11
FPLXPLIAQW,1960599,172
ZLPPGAI,7396977,152
YLTYZZCSCS,4743200,58
GOXOFSH,4091782,97
QBA,1443996,64
LRXA,3387274,12
LCDSR,1099969,3
JMV,8718927,24
EDVZZADLL,6958122,25
YFMMYQRY,5326693,62
UDXYCPQXAI,9271585,18
RDEO,816093,161
UKWM,182965,10
UOSWIURUNR,8533865,105
YNO,2922173,158
FWDPFFA,556670,139
QHPIEUX,4306439,88
ZNFDK,9601803,114
HGBHIVPMDJ,6226008,121
YOMKP,2500495,6
WKRKPX,8093047,80
HCB,3338152,180
MJNDXE,639608,25
KVN,6545755,161
UUG,1807480,180
KYITTTH,7316373,194
IPCIUSJ,147202,16
FGXGLBOSLO,4622217,101
HAMA,5025573,123
ZTMW,7381420,175
IHAOTHU,9845348,69
YEVCV,734483,45
ERZDG,8213672,57
QJCGGZ,4791974,191
RVTFDO,1728927,118
IAADHDO,7927369,101
GWIUDS,5351456,8
CXWNVDWIX,5940140,180
EBA,6104668,122
MPTPAXMOF,8260973,109
GYEMGQ,8177297,77
VDDBQ,5449222,63
IMZAJKDJQU,4378606,135
SZUNSOSH,2182975,111
TROUDMXYH,1119966,158
JIOODPR,3878487,40
UNA,593460,91
OMXGEYZZWI,18884,184
FCQR,8442166,139
OURQ,6040696,147
ACEC,796765,88
VCSQAKFKOW,9950949,143
BYOJNMFUES,176791,62
UYKR,5250595,118
JHJUQEZ,4833943,156
IEZFNKR,1126462,93
IBF,5381897,114
WVONALJH,4655520,28
WQLDI,8515727,163
HURCENTY,4711245,112
AVCER,352311,139
ANZ,453630,1
XMINQM,9648599,161
IUQCD,2227902,139
TUXJ,4665356,2
YKHVUJOAOC,5950414,124
XMSOP,5019932,39
XOH,9894216,183
FHW,3292396,131
SPCCPFMZ,6030037,187
FVWZBJHL,7801327,28
COAUCAKO,1305681,67
YOXHHQ,9564619,198
EXKQK,5926619,42
JFCP,2326233,180
HPBVAIM,1121278,130
YAS,8049936,16
LOUVEFFOQ,3937776,113
RQFI,8305019,82
OXQ,3350879,162
WZPXVP,9548264,153
QNO,4242172,144
ATQUDV,733365,124
LBV,3507865,150
HIAXV,5603240,3
FEBJYCU,8109547,97
CFZZYJ,8539111,131
OVXJWQ,109402,28
JULN,9929884,33
FYODNGJ,6798386,184
EYSSNV,7048389,77
ERNVZMFX,5865823,117
KKDSYX,7140230,20
VCHRL,4744879,4
PDRBMKUUD,831032,83
TSBTHMJN,1599075,184
FQHZRIXWV,9506897,23
MMPU,2242374,83
RYSJOBV,9935159,196
XZBKJJGOO,8557605,43
WICOFX,7121872,179
SMZM,4081986,50
NKKKMHPC,2464549,195
SASJ,4897202,104
ONFNWRZHCC,6085017,46
YZMZVHBDAF,4509649,40
UQRXWT,202409,160
LDHKWZEMH,5818346,128
PSKRTL,3402507,51
RPBJNGJTRR,1964658,199
XQVY,6325546,100
SYAZBE,8986297,23
IROETP,8387179,76
JOJW,4894054,100
DGXG,8582735,189
GNVKA,9313403,2
LKJHXCVWK,3320903,161
ZBRZLZP,4693275,176
KTXPPHPNJQ,1930712,69
JKM,8137681,87
UTTDZLYCV,7198539,165
KKCVWAX,9046733,108
OFPTBIDBYP,7142460,197
QPT,6347667,50
YIRRCXHMJB,4870926,20
IARTDH,493720,75
EFH,8871968,146
NIDH,6113474,158
OXUOSXQDZR,462117,164
QKVVZJZU,1820062,85
ZGG,5489510,166
CDRL,1643584,131
BLVLOLJ,2498824,10
VUDVDWAAU,656938,70
HVC,4666627,64
SONF,9063263,124
YZXI,2673421,198
FAS,4002511,63
NIUEOINSRY,657849,141
BBZOSX,8457856,187
VWBDICOY,2153750,22
MVSGPMLXJM,2577757,177
XJMEG,3671778,176
PBRPM,3371409,111
GAUJS,7750114,125
UBKKRIKKHS,5554807,121
NRT,334114,137
LBUENTNKQ,820607,189
CBBDJQKW,4741334,168
UDXNLKJFDF,6185162,53
TPBK,9012709,57
KEO,7666066,24
KEUD,8290946,145
JZUEZSNNSA,9942853,62
YEZT,1917985,23
ZALEXGXM,921400,54
FOF,772228,146
GNGXF,8829779,112
XLQNLXH,4375575,69
CWSXETXE,554891,126
PSTV,3024252,17
IBLB,5422390,170
SAYBIH,4781283,67
NXFVEQTTFL,3471474,152
FKC,9849373,105
YZNUWDQB,3823340,182
CKZT,149018,93
DWVAYAN,9151004,51
DSDRGJ,5492656,123
BJJZAEL,9599347,196
DIAK,2297520,162
GPHJBZ,4457302,184
EQNRVVRC,8098763,145
ZTQ,8939787,84
TUCW,896798,53
QXTAOO,2238698,140
OWYDP,2137792,130
FAHLY,7051571,110
JXDZHW,4143832,191
SBSZUUIPM,9019624,19
LHAC,659683,90
LFMBP,4327373,97
EDESP,1062891,122
MGTSKZDEEF,990491,129
BHASUQKVE,4978494,185
LYQWG,4307602,22
FNBAOTXZ,3516058,142
FTS,8085741,25
LRYVR,661080,116
IELAXW,6959343,11
IJQAJ,5826319,115
TPJTRJ,8761911,146
IDVIYXZS,1816084,92
QFOPTNVDQ,3657291,85
NUS,9674087,91
PPDZV,5648638,78
VPMIFJWMI,5183952,147
XMKQMMZMZY,3120887,137
FENANZENHI,3595137,173
LWKNST,2007513,77
RJS,2123859,160
JDAOL,8218365,130
NDDMDXM,9094278,26
RINEUPSZC,2411798,127
VYRVM,8333406,111
IEPCUGL,5984456,34
YWRWKOT,2526670,156
ZCW,9042360,10
KIXZR,2900866,139
RRX,5532874,6
HYHZJLKOK,7733562,52
XFUZNURUKE,7704859,174
LKIUMDNOG,5826868,155
MZT,9476419,76
MSWRASY,9942994,111
LSFLNBYF,4471343,19
FFQK,1723673,180
VFXCTYRVHC,2719210,186
FSVYF,5994536,34
LEJJXRXL,7588832,165
EFAHO,1512978,188
MHYZIN,2709783,113
TRYZI,6903623,186
VJYSUZ,9643744,174
KTNMWQXI,148622,148
TFMJJNLGOZ,9631459,128
MIYZP,6626079,38
AYYQKI,4000970,118
NVBMFF,4939408,144
KPUUO,3008048,57
FRFXVH,6337308,110
TDXHILEL,1990035,6
IGFAJ,6547025,2
EKXAP,491768,37
SMETQ,7625542,136
HXQQC,8925760,86
HLP,6435424,181
DZGEO,3743873,160
QOGJEBWF,5341666,161
FAMKXMI,3626713,20
WDJXUUXCVF,6667746,91
RZJ,173242,97
QMAYPCUOLI,2759303,84
ZXSX,3088711,121
HZQHQX,1744589,31
MJIWULRMRZ,5095800,6
IZI,7975823,89
USG,1788161,163
VEVQCYHC,810640,105
LNM,3781610,158
YTSHYZ,8563887,185
OZCGYT,8192908,91
ONFYVXZKBU,6047424,48
POYN,7464701,119
NQBTJYIZHC,267885,175
HJQRH,5987136,139
EKZTIRM,3098370,78
YMATTQE,1202835,149
LUNUCU,9677270,10
OUILBJY,2302816,118
FDOWWUHVVS,7232317,8
CJYRMV,7336501,141
CAETERBEE,2976194,17
KMJUXQWPZ,4008638,167
AJK,2320600,45
QLRL,9592715,183
FDC,5388342,141
VUKBVA,9444997,76
KHZNEHNRHR,8613585,25
KJVTQWVW,5433086,138
OGHPP,7296757,98
MDVFJ,1718554,69
DAL,532550,141
HQGQRYTGQT,5106204,6
RNYEJNE,178495,161
KWFLM,3899091,116
QKIDXQEEKG,7611533,11
MEQLDP,7053378,151
BRDP,4919892,112
NIKWJ,5411538,194
WFXVK,3725780,193
WTQJEA,8284986,94
BLZGCQJE,7869362,31
NTOTYH,1780995,49
JFJIW,3420299,183
PQAGRZYVP,4256999,170
QXVWFCNGY,1078549,98
HBBJLFX,9573816,104
HUTU,8451766,185
FEGOA,9969714,111
RVVFL,1707934,162
GXJGGH,3777052,137
AKDBKFEPDH,1993095,113
BGXPLB,6486461,112
FRDHBQQM,3295961,30
HJDDMBBFQ,4432939,126
FRNKLDXXR,9092563,68
VBCLWFXTVE,7755450,73
HVSOZBO,9961637,185
DBHXVZBJWN,4416073,74
NWXEF,1151619,181
LUHCZJILU,6424849,1
TFQ,5934330,186
FCSOJ,6736785,30
UTTHIKWZ,9448005,107
WJAI,7482265,31
CYCNMXVQZ,3255489,63
FXNFOYE,1475760,151
NCKLQP,6781207,144
KYK,9148238,102
OJK,1645418,177
RZSLIQMW,8183574,142
AJDZSHWQ,1159216,123
JOUAMXY,7050411,119
PHFL,2235627,28
PKF,3035815,125
MRSUTASJQ,7436566,101
DFCQWTJJSF,9557448,46
QQWGKL,7077525,191
LTYUSNDQ,3649902,45
ZDTUCASJ,9064331,179
SEACV,4465875,43
GDMTY,1386051,64
LSCUE,6078307,133
RDJCHNL,4513882,167
KSWVVX,5384758,184
ZDD,4635275,146
SIFQXHFVP,117094,65
ZLFFP,1954474,152
MXSMTMXGU,7587635,8
CFHZ,8815029,8
MZGMX,4802767,157
SVH,4381037,56
FTG,9021378,34
WSHOEHBXOQ,4398436,6
VJRXFXJ,9876188,25
NRIG,1635267,149
VESMOSCUGK,2645651,112
FPVYRULGCR,2770069,24
XMSKSX,1726244,135
SLXHYV,8601447,47
YCZFJQOJNJ,3546413,47
TDAMQZTOCV,8081757,32
DEWWQ,4839237,134
ABW,4034132,97
GKPYOJYZQG,7450717,182
GDDMXJJDI,688800,21
NYQKBAQTM,7661347,14
EPY,5527888,39
TJDXH,3187472,87
KRYAMHTR,2588873,152
ADQRHZ,2519082,138
QQTDGWH,9360934,147
XJKJD,4351411,50
KEKAUSGNUA,2077787,90
AONZBDBF,8276965,45
GWNG,9082460,105
VUUG,600506,84
LZKKSBIB,8988933,146
HGIDXUHF,8220564,98
ZJP,870364,84
ULOGSJEGMT,6400891,81
VRNUMOD,3643132,176
GHRI,6190459,56
FDB,2182843,27
GNSXDLDHQ,8928302,14
RZTLDPT,8290031,112
TEONDRCJ,4160780,95
IMDJKV,6453977,84
JFJPI,1543886,72
PCCBYDT,2279194,15
DQPCL,2877815,152
NRJMFJ,3884434,54
SJWKXPK,1313825,136
SMKPEAKTF,8956565,189
PDMWXYKPF,1627616,44
WIOCR,8251964,81
BIUVQJZFO,1465836,73
ZAD,5856053,61
DGJBXCSD,8225370,15
YIIC,6717101,6
BSYP,1384694,22
HCEWXLVUHQ,3335494,62
FMFF,5948417,163
KKOMJZRHFO,7353432,154
MRJXNQILSE,3832574,73
RJXFNFV,411130,81
MRE,6739990,64
BUJ,1373943,32
JXB,3773106,1
UXEUGZAA,116455,42
TUI,8621312,58
ETKQIMGX,3534364,31
EEW,1060605,34
MUTTFNIDQW,1924696,185
GWMW,5559328,40
HNUK,1187601,149
AHRTQKMAU,5812958,140
EHDIUWCOK,8358840,22
PMVAEPWS,2156292,174
BBGUSNLUDI,3717340,155
MCGFMBT,9565269,135
ZSBRSGLZ,8028592,136
QCQJBVTUEI,3711551,192
MLTUWHK,9310896,10
VWRPFVZM,1569188,196
STCUWDMX,936861,162
ZQIUEMHU,3940584,90
YXKZV,2445202,119
AAAWRAORU,390519,32
RMDNNHQMN,7404155,129
WTVX,174812,38
BCLPAOMQNH,4373384,100
ACRJPMLO,9680420,135
SHLLRYUMAX,9430382,111
LIODRZOO,8113860,6
RSDUBH,6377942,70
SMTO,1710175,114
ITQBSRD,3822683,65
PMHISIEFI,1228320,25
LGMSOP,9779178,178
IRGUFAH,547253,187
FRLBG,963164,149
FMWKIZHUZ,9743214,155
PXY,5850079,35
YZICTPBVA,9630670,98
JWQRYMEI,5967167,15
KBV,3866852,156
FZPQKWXX,1413943,64
NCYY,8747158,99
VRFQNMML,2955865,183
YUHNYV,9241603,33
XWOCN,9690699,25
OGICFWLOB,241757,83
XTINWTSA,125853,127
QVXJSS,5435386,153
PVL,4205945,195
NOAHVHC,4124112,54
RFNSDQ,2259480,196
GGJ,9868225,19
NXCW,8615995,34
CZCLC,1896179,19
YYOTH,9828327,174
QXWEXXI,884460,179
YOI,1892033,116
CGNWNMNHA,2381934,22
IXJYUE,4296608,115
SMBBZD,3717575,74
AWZEHX,1205820,71
AQUZXCG,9153397,73
URHCLF,4201393,41
FKUXNY,9682313,68
YMAUSFBCO,4848079,115
KTVBOWLKY,4724474,10
GWYKUPEIBK,2828829,77
SNUSWR,6837724,32
COO,7307908,63
FFXS,8534094,4
CVWDLSB,150620,170
SIJEQO,6103856,188
SLF,7900886,168
NESUPL,792154,108
UIBPJOFBA,2981057,190
EQIJ,3261823,52
QZP,5709612,109
YFLUZNUHBV,3431377,184
OERY,7790585,51
AHNXW,3250331,17
TAEMZKINM,1073952,171
DSC,3233333,25
CNEULAK,7138313,52
UQDLQ,9999073,193
SMCW,9876632,198
QZHZBW,1927642,112
FHROKBODWY,3365796,124
BKOIZJIYO,3029471,10
TVKF,4175794,67
JNASXWVUU,8735050,168
YHIGA,9861542,42
QNINY,1969403,197
GGQIUKWIA,9581841,152
LCJ,5550938,32
XZM,9904885,166
BLI,6174063,75
FRCECADV,6715796,35
KYOUSBHDIE,6567308,42
PVBI,3863087,48
GLG,5211046,27
FECONN,5323412,107
HELEYNJ,3092690,188
BSUMFNUQBZ,9713791,149
QTNHF,8192960,25
UXJAL,1578743,29
BUVKGZUMBM,5835238,58
XQT,5946637,103
ROQ,3864143,132
HGOZL,9422959,94
ADT,30187,136
PBDC,7215537,113
YHUATLR,109664,90
DAUKQTMQU,3643803,109
GNFAUY,8696112,129
PJI,3740902,123
QAGGAPPG,5597354,22
UTJ,5141411,197
LODESYDY,8422648,194
YIQVNKOFR,8603532,121
AOUPYSVLHA,5493834,195
POXZTRNL,1666595,74
IFGLXFBUC,5337276,59
AGPMCCXDB,5749013,200
DBIZZJ,320315,88
WAFHTXMUIF,5147473,32
KSHKF,2457370,96
HEBYWUXB,5365411,71
VDB,3953581,184
YKLQEQEPZX,9143741,70
FBNJRC,1228579,33
TMD,5523732,153
ZGNH,6681301,81
LFDIUUPR,2664627,163
UDNCEXP,1735105,68
GXBGVOMRTA,6355211,140
CEYAG,5850692,184
WLNSDIITF,7482375,125
RWK,5098466,144
QFQNOOKCJF,9529784,190
HWAKWHXO,8404726,59
BEIEBSKZLM,2973978,38
HOTJDBE,8675120,69
TXTLS,5113031,43
NWZAA,4731340,57
OGOXXE,7368172,94
PJPFKIGCU,7846998,166
XHMOUDDPHG,4080159,35
NXORXEMX,6070020,169
MTW,1971978,73
JDKOURVRM,8109570,96
YFLQZ,6939093,128
OIUWPTZANR,3425882,9
MQKX,300101,149
NPCHQXCFYM,5916690,82
KWZFXCBC,2962027,16
PGJXAIVSU,9988423,115
MBRQGPWC,4602564,82
XAIO,7854840,169
MKWYXLFO,7434872,178
XQBYMTN,2144706,71
FITJPM,261906,18
OZD,8749978,3
BAFR,9300611,79
NTYWALJOPO,4119284,116
JLQFT,1817140,164
HSE,6771977,3
QRERDT,1239624,39
YWNUFHDN,9208280,154
KND,7157174,180
HLRZRSNEVT,9544941,24
KJQ,6531687,72
NFACKQGOM,4960573,21
IUO,5180983,193
FGOBFNYGT,2356916,68
MSDKP,7107682,170
NDSHKPQBT,2719104,193
HLU,9912079,145
FBO,3169146,45
YOJW,6061233,121
UEGFQ,9821285,102
POAFZ,644507,17
PFZQOT,1353402,5
ETSMPY,7437491,168
HRATRZA,7796659,156
TSPS,3487010,69
OCRSBKP,1343435,5
JDXVMPCNT,4491154,177
KLGXCJEV,9124766,58
VTR,8331817,194
ATUVXNLCU,2738737,169
PQJ,5829559,136
VHDCPKYKIB,8755500,87
GRMGSM,1386684,161
JYVDJVUZW,7158369,136
YYSLYYL,4330185,86
RHAZVNSI,431177,10
QJVFV,344218,89
WNDSSJMQ,7006912,126
EYVXBQXRWC,3676917,187
FMFL,7847020,34
ZPCJGYSM,696420,11
CJC,8390046,140
QKAEOFNVT,8873978,142
GRPQU,2187744,182
VZPKZ,4857007,43
DJCMVMOUS,7537814,55
WKRAYHZ,4807688,183
ZLPITAGB,8311101,140
GPWWN,4710864,63
XOT,8444216,161
UQZFIV,7232049,47
AYJI,4574730,127
BCTSGPM,5935579,30
VVCEBYMKQW,5243817,116
JZMRCR,8944994,99
DGOGIQB,6040294,24
KLFICR,9314981,61
OCSLJ,5616426,111
QNMLEJV,9753971,6
LDMOPNZJ,9959608,6
EHQJN,9003610,82
PAFOVF,609601,137
DTU,4776040,169
ZPI,6818075,82
LLWAAGYCE,8177351,169
FAZUYT,8576093,90
ZOHWS,9817173,13
QWIKQXWN,3757454,84
KIEMZBLZ,1435709,172
LAVG,833156,191
UXCCK,6424542,175
BNPKFZG,9767527,118
JAS,1424071,94
QWPPVUPY,6997874,52
RRD,166560,9
FAKRIA,817985,158
KZYJUWWK,571836,27
KBIGPRF,45769,60
BOBZJ,5998106,39
KNXQNBURSV,8228746,110
DMLWNE,7353788,17
YYTKR,1256360,159
YQCDWGPV,2228818,2
ROMSQD,2260160,70
GMYOHYX,8199713,135
HFYKFZBZDI,4560284,5
WNX,999182,41
KDZCTRTW,7601040,91
EMCXF,3962416,7
PBDQBZ,996026,146
PSN,2888909,113
KCEP,227818,120
NIZSE,2494174,29
RXVD,4644008,196
EOAJHZSUA,6590358,50
TNEWQINNH,5893690,177
SUQHPOAWU,9496673,52
HMVVIU,7489742,7
ADTHRQX,5486655,125
FJBKAV,7223451,167
WKVSW,4616408,148
WDNKRR,9514763,200
SFDZ,5322924,52
QEPA,5430478,86
PCVXPT,9745582,9
YTOGKIML,7815284,39
KHORVVTC,8145617,54
CNRSJPGTSY,8527756,39
QWXATIVE,2555604,169
ONUIFF,356113,100
TCZHLS,2086071,115
NZWNHYNLH,4961369,128
XNMARQZ,4760778,5
JMYHAFU,39473,88
YKSNR,9747854,167
AAUIEH,5404374,138
MWUNZBSY,3956151,128
XFFUSIMVMJ,6960174,86
TLLVDCKFRI,9647756,145
KBUF,7670301,19
BOYMEMN,212294,86
AGDVLTMB,7146024,88
SWUOYTNUR,3538129,39
CTJ,9237851,118
GIFD,8639016,17
NUTQ,5182965,49
CXGPF,8157648,13
TNSHRFGK,879394,18
ILEYOSGK,1959947,113
MKLWIM,3614900,135
ZBVVLEX,7471488,161
QSJBV,8764306,7
UFRHPGGLP,7901809,80
ZGL,365315,180
HJHXVIQ,1207745,43
BWYSCGPFYU,3113145,180
CTLXSE,6759433,166
QXSFE,9138725,100
RYJDZME,3977049,129
MSUNWUUF,332688,170
BQRKF,3232177,166
TOFTH,2376611,148
BKLMDTBW,2924248,13
WHPGTAEUGE,9593168,71
MZRW,6744177,126
RSGCBXQNH,788931,52
KMEGMRWHRJ,3108857,95
NQRY,4775198,182
JUFDR,7273527,19
SMZ,5520385,121
NIMQMIKJS,6608173,77
QJF,8988097,143
DVB,8537075,148
KWUHWR,3388121,64
FVDEVWYHY,1267621,153
ZWXXIMAIB,8991691,8
ZDQP,8808780,19
BHA,3237548,119
PDHH,2962899,37
KUF,2643121,89
LCCQQHPRDQ,4352872,66
RLGGQYK,4969759,148
AQTZAH,9271043,11
GCZIZJEPXX,4376413,105
GHYTUFOCPH,7617624,172
JENWGQHUW,1656766,69
XGE,1766115,80
GWRMR,8356045,49
ZQVXVPHTDP,5801464,16
ATULAZGFEG,7509877,93
RADFMWLAYN,2775926,120
CPK,3664892,157
LWI,7679057,107
ENI,299759,183
ILYNIAJMF,1161305,7
USR,1349807,32
